player_id,player_display_name,position,primary_team_2025,teams_2025,games_played_2025,age_2025,years_exp_2025,draft_number,fantasy_points_ppr_2025,fantasy_points_ppr_per_game_2025,targets_2025,receptions_2025,carries_2025,value_score,predicted_2026_fantasy_points_ppr,predicted_2026_games_played,predicted_2026_ppr_per_game,projection_change_from_2025,projection_change_label,prediction_interval_low,prediction_interval_high,prediction_uncertainty,model_disagreement,fantasy_overall_rank,fantasy_position_rank,predicted_2026_overall_percentile,predicted_2026_position_percentile,fantasy_projection_tier,usage_profile,breakout_potential,slump_potential,draft_board_bucket,confidence_score,confidence_level,selected_model,selected_model_label,model_selection_reason,fantasy_note,fantasy_explanation,predicted_p_plays_meaningfully,is_rookie_projection
00-0038573,Derius Davis,WR,LAC,LAC,11,25,2,125,3.5,0.318181818182,3,2,2,-0.652571695431,8.44769947443,5.73823063139,1.63961655347,4.94769947443,Similar to 2025,0,84.0933294497,59.0981484182,0.666148625706,499,207,0.138408304498,0.145228215768,Low Projection,Limited WR volume,Low,Low,Stable Option,71.2,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 8.4 PPR points vs 3.5 in 2025 (+4.9). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 5.7 projected games at 1.6 PPR/game. Reasonable model range: 0-84 PPR.,,False
00-0037086,Grant Calcaterra,TE,PHI,PHI,9,27,3,198,22.6,2.51111111111,13,9,0,-0.533748386192,8.35856928873,6.92177375312,2.81609311968,-14.2414307113,Similar to 2025,0,84.3088390803,59.3361482746,5.35080364065,500,111,0.136678200692,0.153846153846,Low Projection,Limited TE receiving volume,Low,Low,Stable Option,59.2,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 8.4 PPR points vs 22.6 in 2025 (-14.2). Usage: Limited TE receiving volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 6.9 projected games at 2.8 PPR/game. Reasonable model range: 0-84 PPR.,,False
00-0037617,Hassan Haskins,RB,LAC,LAC,11,26,3,131,10,0.909090909091,4,4,17,-0.00435708679234,7.86141505071,5.44944331653,2.06733342894,-2.13858494929,Similar to 2025,0,83.5361532669,59.1208892314,1.76978841734,501,120,0.134948096886,0.143884892086,Low Projection,Limited RB usage,Low,Low,Stable Option,76.2,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 7.9 PPR points vs 10.0 in 2025 (-2.1). Usage: Limited RB usage. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 5.4 projected games at 2.1 PPR/game. Reasonable model range: 0-84 PPR.,,False
00-0038496,Xavier Gipson,WR,PHI,NYJ/PHI,6,24,2,,2.6,0.433333333333,2,2,0,-0.597825642749,7.79639474686,5.35285463012,0.977912938866,5.19639474686,Similar to 2025,0,83.5358716251,59.1714663111,3.01911128362,502,208,0.13321799308,0.141078838174,Low Projection,Limited WR volume,Low,Low,Stable Option,57.2,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 7.8 PPR points vs 2.6 in 2025 (+5.2). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 5.4 projected games at 1.0 PPR/game. Reasonable model range: 0-84 PPR.,,False
00-0038102,Kenny Pickett,QB,LV,LV,6,27,3,20,7.72,1.28666666667,0,0,5,-0.894590920841,7.54876967285,3.0017937518,5.75151088711,-0.171230327148,Similar to 2025,0,83.5696097383,59.3912813012,5.93101189725,503,64,0.131487889273,0.0735294117647,Low Projection,QB production profile,Low,Low,Stable Option,50.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 7.5 PPR points vs 7.7 in 2025 (-0.2). Usage: QB production profile. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 3.0 projected games at 5.8 PPR/game. Reasonable model range: 0-84 PPR.,,False
00-0037557,Ronnie Rivers,RB,LA,LA,6,26,3,,4.6,0.766666666667,0,0,9,0.27799872271,6.95951454537,4.09746620514,3.59057737587,2.35951454537,Similar to 2025,0,82.8837238596,59.3157885267,5.12009531927,504,121,0.129757785467,0.136690647482,Low Projection,Limited RB usage,Low,Low,Stable Option,54.6,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 7.0 PPR points vs 4.6 in 2025 (+2.4). Usage: Limited RB usage. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 4.1 projected games at 3.6 PPR/game. Reasonable model range: 0-83 PPR.,,False
00-0037487,Deven Thompkins,WR,ATL,ATL,7,26,3,,6.2,0.885714285714,3,3,1,-0.497490856416,6.91402217123,6.11321170473,1.41582425001,0.714022171229,Similar to 2025,0,82.5677073217,59.1044415238,1.08977766992,505,209,0.128027681661,0.136929460581,Low Projection,Limited WR volume,Low,Low,Stable Option,70,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; strong sample and tighter model range; low 2025 fantasy baseline,Projects 6.9 PPR points vs 6.2 in 2025 (+0.7). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 6.1 projected games at 1.4 PPR/game. Reasonable model range: 0-83 PPR.,,False
00-0039364,Sione Vaki,RB,DET,DET,8,24,1,132,0.4,0.05,0,0,1,0.296067608382,6.90573522838,5.00993747648,1.09423004491,6.50573522838,Similar to 2025,0,82.7089782554,59.2212836148,3.87466650431,506,122,0.126297577855,0.129496402878,Low Projection,Limited RB usage,Low,Low,Stable Option,50,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 6.9 PPR points vs 0.4 in 2025 (+6.5). Usage: Limited RB usage. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 5.0 projected games at 1.1 PPR/game. Reasonable model range: 0-83 PPR.,,False
00-0039363,Isaac Guerendo,RB,SF,SF,7,25,1,129,0,0,0,0,0,0.371325126916,6.89295862358,6.64215289996,2.52241846367,6.89295862358,Similar to 2025,0,82.9699502083,59.4351496755,6.35528319479,507,123,0.124567474048,0.122302158273,Low Projection,Limited RB usage,Low,Low,Volatile Depth,38.8,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 6.9 PPR points vs 0.0 in 2025 (+6.9). Usage: Limited RB usage. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 6.6 projected games at 2.5 PPR/game. Reasonable model range: 0-83 PPR.,,False
00-0034959,Andrew Beck,RB,NYJ,NYJ,11,29,6,,23,2.09090909091,9,6,1,0.463203867159,6.6803911128,5.37159913803,1.5659692473,-16.3196088872,Similar to 2025,0,82.3959797654,59.1528036348,2.62807636746,508,124,0.122837370242,0.115107913669,Low Projection,Limited RB usage,Low,Low,Stable Option,79.9,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 6.7 PPR points vs 23.0 in 2025 (-16.3). Usage: Limited RB usage. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 5.4 projected games at 1.6 PPR/game. Reasonable model range: 0-82 PPR.,,False
00-0040649,Robbie Ouzts,RB,SEA,SEA,4,23,0,175,0,0,0,0,0,0.371325126916,5.97903035171,5.93806801179,2.31247728551,5.97903035171,Similar to 2025,0,82.00202765,59.3929666393,5.94786463742,509,125,0.121107266436,0.107913669065,Low Projection,Limited RB usage,Low,Low,Volatile Depth,28.5,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 6.0 PPR points vs 0.0 in 2025 (+6.0). Usage: Limited RB usage. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 5.9 projected games at 2.3 PPR/game. Reasonable model range: 0-82 PPR.,,False
00-0039754,Devin Culp,TE,TB,TB,4,25,1,246,7.6,1.9,1,1,0,-0.482612591278,5.5705447944,5.5260574768,1.82168287277,-2.0294552056,Similar to 2025,0,81.3024819549,59.1655759066,2.90137551766,510,112,0.11937716263,0.146153846154,Low Projection,Limited TE receiving volume,Low,Low,Stable Option,48,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 5.6 PPR points vs 7.6 in 2025 (-2.0). Usage: Limited TE receiving volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 5.5 projected games at 1.8 PPR/game. Reasonable model range: 0-81 PPR.,,False
00-0033943,Josh Reynolds,WR,NYJ,NYJ,5,30,8,117,23.1,4.62,21,11,0,-0.693615518485,5.48717768903,0,3.74877971655,-17.612822311,Similar to 2025,0,81.3687026216,59.2824413536,4.7180992329,511,210,0.117647058824,0.132780082988,Low Projection,Limited WR volume,Low,Low,Stable Option,60.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 5.5 PPR points vs 23.1 in 2025 (-17.6). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 0.0 projected games at 3.7 PPR/game. Reasonable model range: 0-81 PPR.,,False
00-0034983,Hunter Renfrow,WR,CAR,CAR,6,30,6,149,35.9,5.98333333333,26,15,0,-0.67140299045,4.95521250607,1.67566875135,3.99183629179,-30.9447874939,Projected regression,0,81.067296173,59.4625653648,6.60676072632,512,211,0.115916955017,0.128630705394,Low Projection,Limited WR volume,Low,Low,Stable Option,54.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 5.0 PPR points vs 35.9 in 2025 (-30.9). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 1.7 projected games at 4.0 PPR/game. Reasonable model range: 0-81 PPR.,,False
00-0036842,Kene Nwangwu,RB,NYJ,NYJ,10,27,4,119,10.9,1.09,1,0,13,0.0273210587085,4.28254838126,5.41533879586,1.13138637823,-6.61745161874,Similar to 2025,0,79.9646604676,59.1266500674,1.95278153615,513,126,0.114186851211,0.10071942446,Low Projection,Limited RB usage,Low,Low,Stable Option,80.4,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 4.3 PPR points vs 10.9 in 2025 (-6.6). Usage: Limited RB usage. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 5.4 projected games at 1.1 PPR/game. Reasonable model range: 0-80 PPR.,,False
00-0033455,Anthony Firkser,TE,DET,DET,5,30,8,,13.3,2.66,10,8,0,-0.488025317077,3.74868414282,1.69336743907,2.54996239169,-9.55131585718,Similar to 2025,0,79.4396128397,59.1335380444,2.15126222997,514,113,0.112456747405,0.138461538462,Low Projection,Limited TE receiving volume,Low,Low,Stable Option,70.9,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; strong sample and tighter model range; low 2025 fantasy baseline,Projects 3.7 PPR points vs 13.3 in 2025 (-9.6). Usage: Limited TE receiving volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 1.7 projected games at 2.5 PPR/game. Reasonable model range: 0-79 PPR.,,False
00-0031687,Raheem Mostert,RB,LV,LV,12,33,10,,29.4,2.45,12,12,22,-0.277010533446,3.32816714057,2.55530486429,4.0765473367,-26.0718328594,Similar to 2025,0,79.4758452277,59.4903735056,6.85252853835,515,127,0.110726643599,0.0935251798561,Low Projection,Limited RB usage,Low,Low,Stable Option,64.2,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 3.3 PPR points vs 29.4 in 2025 (-26.1). Usage: Limited RB usage. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 2.6 projected games at 4.1 PPR/game. Reasonable model range: 0-79 PPR.,,False
00-0037292,Andrew Ogletree,TE,IND,IND,11,27,3,192,12.7,1.15454545455,6,4,0,-0.510441348977,3.25928792549,6.61442068103,1.72671614563,-9.44071207451,Similar to 2025,0,79.0821314259,59.2365964847,4.10206906647,516,114,0.108996539792,0.130769230769,Low Projection,Limited TE receiving volume,Low,Low,Stable Option,67.3,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 3.3 PPR points vs 12.7 in 2025 (-9.4). Usage: Limited TE receiving volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 6.6 projected games at 1.7 PPR/game. Reasonable model range: 0-79 PPR.,,False
00-0039407,Dylan Laube,RB,LV,LV,17,26,1,208,5.7,0.335294117647,4,3,7,-0.154343800591,3.22136980495,6.36044737268,0.0936611785738,-2.47863019505,Similar to 2025,0,79.0085624383,59.2087442448,3.67804330895,517,128,0.107266435986,0.0863309352518,Low Projection,Limited RB usage,Low,Low,Stable Option,66.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 3.2 PPR points vs 5.7 in 2025 (-2.5). Usage: Limited RB usage. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 6.4 projected games at 0.1 PPR/game. Reasonable model range: 0-79 PPR.,,False
00-0036620,Dee Eskridge,WR,MIA,MIA,11,28,4,56,10.2,0.927272727273,7,4,0,-0.403990065365,3.19037730603,4.73465901487,1.43475898065,-7.00962269397,Similar to 2025,0,79.1590355748,59.3505142725,5.50782642607,518,212,0.10553633218,0.124481327801,Low Projection,Limited WR volume,Low,Low,Stable Option,68.1,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 3.2 PPR points vs 10.2 in 2025 (-7.0). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 4.7 projected games at 1.4 PPR/game. Reasonable model range: 0-79 PPR.,,False
00-0041133,Dallen Bentley,TE,DEN,,0,,0,256,,,,,,,3.11647357054,1.66055632151,1.44984360413,,Rookie — no 2025 comparison,0,7.86327613741,3.07159224118,,519,115,0.103806228374,0.123076923077,Low Projection,Rookie TE — no NFL usage yet,Low,Low,Volatile Depth,44.9,Low,rookie_bayes_hurdle,Bayesian Rookie Hurdle Model,"Rookie with no prior NFL data; projected from draft capital, age, physical profile, and incumbent context via a hierarchical Bayesian hurdle model (P(plays meaningfully) x PPR/game if he plays).","rookie season, no NFL track record; meaningful chance he doesn't win a real role in 2026",Rookie projection (256 overall pick): 3.1 PPR points in 2026. Modeled 16% chance of playing a meaningful role (4+ games). Two-stage context: 1.7 projected games at 1.4 PPR/game if he plays. Reasonable model range: 0-8 PPR. No 2025 NFL history to compare against.,0.163809851923,True
00-0036959,Michael Bandy,WR,DEN,DEN,4,28,4,,15,3.75,4,4,0,-0.180786903387,2.56393294321,2.60160734382,3.5516183628,-12.4360670568,Similar to 2025,0,78.6286070468,59.4255266435,6.26464878388,520,213,0.102076124567,0.120331950207,Low Projection,Limited WR volume,Low,Low,Stable Option,52.5,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 2.6 PPR points vs 15.0 in 2025 (-12.4). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 2.6 projected games at 3.6 PPR/game. Reasonable model range: 0-79 PPR.,,False
00-0037654,Tucker Fisk,TE,LAC,LAC,4,26,3,,3.9,0.975,4,2,0,-0.662468169496,2.49238257101,4.08115752369,2.02462908485,-1.40761742899,Similar to 2025,0,78.2473516344,59.1835695808,3.24769392933,521,116,0.100346020761,0.115384615385,Low Projection,Limited TE receiving volume,Low,Low,Stable Option,58.7,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 2.5 PPR points vs 3.9 in 2025 (-1.4). Usage: Limited TE receiving volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 4.1 projected games at 2.0 PPR/game. Reasonable model range: 0-78 PPR.,,False
00-0036332,Josiah Deguara,TE,ARI,ARI,7,28,5,94,11.1,1.58571428571,5,3,0,-0.504219632694,2.47071900647,5.70102655557,1.53339603727,-8.62928099353,Similar to 2025,0,78.2328550958,59.1891688198,3.3481805667,522,117,0.098615916955,0.107692307692,Low Projection,Limited TE receiving volume,Low,Low,Stable Option,69.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; strong sample and tighter model range; low 2025 fantasy baseline,Projects 2.5 PPR points vs 11.1 in 2025 (-8.6). Usage: Limited TE receiving volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 5.7 projected games at 1.5 PPR/game. Reasonable model range: 0-78 PPR.,,False
00-0034270,Tyler Conklin,TE,LAC,LAC,6,30,7,157,17.3,2.88333333333,10,7,1,-0.818006232995,2.40896970384,1.32197418431,4.01391988938,-14.8910302962,Similar to 2025,0,78.6989538347,59.6015501023,7.75869719255,523,118,0.0968858131488,0.1,Low Projection,Limited TE receiving volume,Low,Low,Stable Option,51.5,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 2.4 PPR points vs 17.3 in 2025 (-14.9). Usage: Limited TE receiving volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 1.3 projected games at 4.0 PPR/game. Reasonable model range: 0-79 PPR.,,False
00-0039050,Payne Durham,TE,TB,TB,8,25,2,171,2.1,0.2625,4,1,0,-0.683641189961,2.30949189939,6.33900966789,2.02398573529,0.209491899389,Similar to 2025,0,78.1986874269,59.2884340059,4.79280861287,524,119,0.0951557093426,0.0923076923077,Low Projection,Limited TE receiving volume,Low,Low,Stable Option,52.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 2.3 PPR points vs 2.1 in 2025 (+0.2). Usage: Limited TE receiving volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 6.3 projected games at 2.0 PPR/game. Reasonable model range: 0-78 PPR.,,False
00-0038576,Charlie Jones,WR,CIN,CIN,14,27,2,131,6,0.428571428571,1,0,0,-0.593588083662,2.14442268827,5.90166565111,1.18942887049,-3.85557731173,Similar to 2025,0,77.909344888,59.1913454686,3.38644148192,525,214,0.0934256055363,0.116182572614,Low Projection,Limited WR volume,Low,Low,Stable Option,69.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 2.1 PPR points vs 6.0 in 2025 (-3.9). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 5.9 projected games at 1.2 PPR/game. Reasonable model range: 0-78 PPR.,,False
00-0033246,Johnny Mundt,TE,JAX,JAX,12,31,8,,20.1,1.675,19,9,0,-0.326384879317,2.03300152754,5.17670563286,2.12831876728,-18.0669984725,Similar to 2025,0,78.0310203582,59.3734522114,5.74973347534,526,120,0.0916955017301,0.0846153846154,Low Projection,Limited TE receiving volume,Low,Low,Stable Option,68.3,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 2.0 PPR points vs 20.1 in 2025 (-18.1). Usage: Limited TE receiving volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 5.2 projected games at 2.1 PPR/game. Reasonable model range: 0-78 PPR.,,False
00-0033217,Mo Alie-Cox,TE,IND,IND,11,32,8,,30.7,2.79090909091,20,13,0,-0.660395286896,1.734459344,3.51587442627,3.07886225893,-28.965540656,Similar to 2025,0,78.0388830457,59.612831017,7.84488555625,527,121,0.0899653979239,0.0769230769231,Low Projection,Limited TE receiving volume,Low,Low,Stable Option,60,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 1.7 PPR points vs 30.7 in 2025 (-29.0). Usage: Limited TE receiving volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 3.5 projected games at 3.1 PPR/game. Reasonable model range: 0-78 PPR.,,False
00-0035291,Trayveon Williams,RB,CLE,CLE/LAC,6,28,6,182,17.1,2.85,9,8,10,0.229527410967,0.65393292097,3.97572106744,2.61365633287,-16.446067079,Similar to 2025,0,76.6245967296,59.3520811005,5.52468447014,528,129,0.0882352941176,0.0791366906475,Low Projection,Limited RB usage,Low,Low,Stable Option,59.1,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 0.7 PPR points vs 17.1 in 2025 (-16.4). Usage: Limited RB usage. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 4.0 projected games at 2.6 PPR/game. Reasonable model range: 0-77 PPR.,,False
00-0035289,Gardner Minshew,QB,KC,KC,4,29,6,178,-0.32,-0.08,0,0,6,-0.421432547283,0.548097862763,2.46428750625,7.38304338947,0.868097862763,Similar to 2025,0,76.6845773977,59.4816246367,6.77615502684,529,65,0.0865051903114,0.0588235294118,Low Projection,QB production profile,Low,Low,Stable Option,50.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 0.5 PPR points vs -0.3 in 2025 (+0.9). Usage: QB production profile. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 2.5 projected games at 7.4 PPR/game. Reasonable model range: 0-77 PPR.,,False
00-0036176,Mason Kinsey,WR,TEN,TEN,6,27,5,,6.8,1.13333333333,4,2,0,-0.385314104121,0,2.96905181382,1.22784217015,-6.8,Similar to 2025,0,75.7736996436,59.1982028465,3.50425852252,530,215,0.0432525951557,0.0580912863071,Low Projection,Limited WR volume,Low,Low,Stable Option,67.2,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 0.0 PPR points vs 6.8 in 2025 (-6.8). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 3.0 projected games at 1.2 PPR/game. Reasonable model range: 0-76 PPR.,,False
00-0035594,Travis Homer,RB,CHI,CHI,8,27,6,204,-0.2,-0.025,0,0,1,0.25470064711,0,3.60009918454,1.60893023307,0.2,Similar to 2025,0,75.9882870028,59.3658492209,5.67068437279,530,130,0.0432525951557,0.0395683453237,Low Projection,Limited RB usage,Low,Low,Stable Option,61.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 0.0 PPR points vs -0.2 in 2025 (+0.2). Usage: Limited RB usage. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 3.6 projected games at 1.6 PPR/game. Reasonable model range: 0-76 PPR.,,False
00-0035602,Alex Bachman,WR,LV,LV,11,29,6,,3.2,0.290909090909,3,2,0,-0.508908322553,0,5.31102936574,1.07333719942,-3.2,Similar to 2025,0,75.7234669739,59.1589585733,2.76314802606,530,215,0.0432525951557,0.0580912863071,Low Projection,Limited WR volume,Low,Low,Stable Option,79.6,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 0.0 PPR points vs 3.2 in 2025 (-3.2). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 5.3 projected games at 1.1 PPR/game. Reasonable model range: 0-76 PPR.,,False
00-0035628,D'Ernest Johnson,RB,NE,ARI/NE,5,29,6,,2.5,0.5,0,0,14,-0.0980345773238,0,2.18086263843,3.24895607176,-2.5,Similar to 2025,0,75.9494512411,59.3355087821,5.34370751114,530,130,0.0432525951557,0.0395683453237,Low Projection,Limited RB usage,Low,Low,Stable Option,58.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 0.0 PPR points vs 2.5 in 2025 (-2.5). Usage: Limited RB usage. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 2.2 projected games at 3.2 PPR/game. Reasonable model range: 0-76 PPR.,,False
00-0034854,KhaDarel Hodge,WR,ATL,ATL,8,31,7,,6.1,0.7625,10,3,0,-0.713210726708,0,1.69013537633,1.40733602801,-6.1,Similar to 2025,0,75.7098322553,59.1483064494,2.52482937387,530,215,0.0432525951557,0.0580912863071,Low Projection,Limited WR volume,Low,Low,Stable Option,74.9,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 0.0 PPR points vs 6.1 in 2025 (-6.1). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 1.7 projected games at 1.4 PPR/game. Reasonable model range: 0-76 PPR.,,False
00-0036425,DeeJay Dallas,RB,JAX,CAR/JAX,5,27,5,144,2.1,0.42,1,0,3,0.276846352815,0,4.89423456183,1.31101851778,-2.1,Similar to 2025,0,75.9955128157,59.3714943873,5.7294810682,530,130,0.0432525951557,0.0395683453237,Low Projection,Limited RB usage,Low,Low,Stable Option,56.1,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 0.0 PPR points vs 2.1 in 2025 (-2.1). Usage: Limited RB usage. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 4.9 projected games at 1.3 PPR/game. Reasonable model range: 0-76 PPR.,,False
00-0035876,Andre Baccellia,WR,ARI,ARI,4,28,5,,2.8,0.7,4,2,0,-0.661179628348,0,1.45230003621,1.79261607915,-2.8,Similar to 2025,0,75.7076284483,59.1465847252,2.48416830959,530,215,0.0432525951557,0.0580912863071,Low Projection,Limited WR volume,Low,Low,Stable Option,68.1,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 0.0 PPR points vs 2.8 in 2025 (-2.8). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 1.5 projected games at 1.8 PPR/game. Reasonable model range: 0-76 PPR.,,False
00-0035891,Cody White,WR,SEA,SEA,8,27,5,,18,2.25,4,3,0,-0.308837954053,0,3.18530891298,2.61044316043,-18,Similar to 2025,0,75.9986974495,59.3739823824,5.75520559836,530,215,0.0432525951557,0.0580912863071,Low Projection,Limited WR volume,Low,Low,Stable Option,61.2,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 0.0 PPR points vs 18.0 in 2025 (-18.0). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 3.2 projected games at 2.6 PPR/game. Reasonable model range: 0-76 PPR.,,False
